domain,name,is_tracker_ep,is_tracker_ocd,is_tracker,flagged_by,party_type,session,lifetime_days
turbo_az,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
turbo_az,_gat,False,True,True,OpenCookieDatabase,first_party,False,0
turbo_az,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
turbo_az,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
turbo_az,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
turbo_az,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
turbo_az,bh,False,True,True,OpenCookieDatabase,third_party,False,0
turbo_az,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
turbo_az,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
turbo_az,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
turbo_az,bh,False,True,True,OpenCookieDatabase,third_party,False,0
turbo_az,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
turbo_az,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
usatoday_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
packzy_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
packzy_com,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
packzy_com,_gat,False,True,True,OpenCookieDatabase,first_party,False,0
pornhat_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
game8_jp,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
game8_jp,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
game8_jp,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
testbook_com,sbjs_migrations,False,True,True,OpenCookieDatabase,first_party,False,0
testbook_com,sbjs_current_add,False,True,True,OpenCookieDatabase,first_party,False,0
testbook_com,sbjs_first_add,False,True,True,OpenCookieDatabase,first_party,False,0
testbook_com,sbjs_current,False,True,True,OpenCookieDatabase,first_party,False,0
testbook_com,sbjs_first,False,True,True,OpenCookieDatabase,first_party,False,0
testbook_com,sbjs_udata,False,True,True,OpenCookieDatabase,first_party,False,0
testbook_com,sbjs_session,False,True,True,OpenCookieDatabase,first_party,False,0
testbook_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
adtrafficquality_google,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
googleblog_com,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
wpguardian_io,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
wpguardian_io,_clck,False,True,True,OpenCookieDatabase,third_party,False,0
wpguardian_io,_clsk,False,True,True,OpenCookieDatabase,third_party,False,0
typing_com,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
typing_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
typing_com,ki_t,False,True,True,OpenCookieDatabase,first_party,False,0
typing_com,ki_r,False,True,True,OpenCookieDatabase,first_party,False,0
focus_de,sp,False,True,True,OpenCookieDatabase,first_party,False,0
onesignal_com,_vwo_sn,False,True,True,OpenCookieDatabase,first_party,False,0
onesignal_com,_vwo_ds,False,True,True,OpenCookieDatabase,first_party,False,0
onesignal_com,_biz_uid,False,True,True,OpenCookieDatabase,first_party,False,0
onesignal_com,_biz_nA,False,True,True,OpenCookieDatabase,first_party,False,0
onesignal_com,_biz_flagsA,False,True,True,OpenCookieDatabase,first_party,False,0
onesignal_com,_biz_pendingA,False,True,True,OpenCookieDatabase,first_party,False,0
cookpad_com,_ga,False,True,True,OpenCookieDatabase,first_party,True,0
jwplayer_com,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
youjizz_com,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
youjizz_com,_gat,False,True,True,OpenCookieDatabase,first_party,False,0
youjizz_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
terra_com_br,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
terra_com_br,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
bing_com,MicrosoftApplicationsTelemetryDeviceId,False,True,True,OpenCookieDatabase,first_party,False,0
bing_com,SM,False,True,True,OpenCookieDatabase,third_party,True,0
ipinfo_io,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
deviantart_com,td,False,True,True,OpenCookieDatabase,first_party,True,0
girlschannel_net,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
jino_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
jino_ru,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
jino_ru,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
jino_ru,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
jino_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
jino_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
jino_ru,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
jino_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
jino_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
jino_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
euronews_com,s_cc,False,True,True,OpenCookieDatabase,first_party,True,0
bitdefender_com,_biz_uid,False,True,True,OpenCookieDatabase,first_party,False,0
bitdefender_com,_biz_nA,False,True,True,OpenCookieDatabase,first_party,False,0
bitdefender_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
bitdefender_com,_biz_pendingA,False,True,True,OpenCookieDatabase,first_party,False,0
bitdefender_com,_biz_flagsA,False,True,True,OpenCookieDatabase,first_party,False,0
bitdefender_com,_clck,False,True,True,OpenCookieDatabase,first_party,False,0
bitdefender_com,_clsk,False,True,True,OpenCookieDatabase,first_party,False,0
bidmachine_io,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
eu_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
chaturbate_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
eset_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
instructure_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
instructure_com,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
themeisle_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
themeisle_com,FPID,False,True,True,OpenCookieDatabase,first_party,False,0
themeisle_com,FPLC,False,True,True,OpenCookieDatabase,first_party,False,0
huawei_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
hostgator_com_br,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
hostgator_com_br,FPID,False,True,True,OpenCookieDatabase,first_party,False,0
hostgator_com_br,FPLC,False,True,True,OpenCookieDatabase,first_party,False,0
netkeiba_com,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
netkeiba_com,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
netkeiba_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
sexvid_pro,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
sexvid_pro,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
sexvid_pro,bh,False,True,True,OpenCookieDatabase,third_party,False,0
sexvid_pro,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
sexvid_pro,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
sexvid_pro,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
sexvid_pro,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
sexvid_pro,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
sexvid_pro,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
sexvid_pro,bh,False,True,True,OpenCookieDatabase,third_party,False,0
sexvid_pro,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
sexvid_pro,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
independent_co_uk,s_cc,False,True,True,OpenCookieDatabase,first_party,True,0
imgsmail_ru,_ga,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,is_gdpr,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,is_gdpr_b,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,yashr,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,_ym_uid,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,_ym_d,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,_ym_isad,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
imgsmail_ru,bh,False,True,True,OpenCookieDatabase,third_party,False,0
blic_rs,__pat,False,True,True,OpenCookieDatabase,first_party,False,0
blic_rs,__pvi,False,True,True,OpenCookieDatabase,first_party,False,0
blic_rs,__gfp_64b,False,True,True,OpenCookieDatabase,first_party,False,0
blic_rs,cX_P,False,True,True,OpenCookieDatabase,first_party,False,0
momon-ga_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
statuspage_io,ajs_anonymous_id,False,True,True,OpenCookieDatabase,third_party,False,0
azure_net,MicrosoftApplicationsTelemetryDeviceId,False,True,True,OpenCookieDatabase,third_party,False,0
businessinsider_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
kaspersky_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
kaspersky_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
kaspersky_com,FPID,False,True,True,OpenCookieDatabase,first_party,False,0
kaspersky_com,FPLC,False,True,True,OpenCookieDatabase,first_party,False,0
kaspersky_com,_ym_uid,False,True,True,OpenCookieDatabase,first_party,False,0
kaspersky_com,_ym_d,False,True,True,OpenCookieDatabase,first_party,False,0
kaspersky_com,_ym_isad,False,True,True,OpenCookieDatabase,first_party,False,0
kaspersky_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
funpay_com,bh,False,True,True,OpenCookieDatabase,third_party,False,0
infobae_com,compass_uid,False,True,True,OpenCookieDatabase,first_party,False,0
infobae_com,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
infobae_com,_gat,False,True,True,OpenCookieDatabase,first_party,False,0
infobae_com,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
